customer_id,date,customer_gender,customer_age,customer_location,customer_type,has_cc,has_mortgage,convenience,customer_service,online_banking,interest_rates,fees_charges,community_involvement,products_services,privacy_security,reputation,satisfied
47821,01-11-2022,f,,Leinster,Business-Plus,TRUE,FALSE,1,4,1,2,1,2,4,4,1,FALSE
192090,08-11-2022,,57,Connacht,Personal,TRUE,FALSE,3,3,1,3,3,3,3,3,1,FALSE
98239,11-11-2022,Not specified,28,Ulster,Personal,TRUE,FALSE,3,3,3,3,4,4,4,4,4,FALSE
107228,26-10-2021,Female,67,Leinster,Business,TRUE,FALSE,3,3,5,5,5,5,5,5,5,TRUE
210294,21-05-2022,Male,33,Leinster,Personal,TRUE,FALSE,3,3,3,2,4,2,3,2,3,FALSE
214514,21-07-2022,Male,53,Munster,Business,TRUE,FALSE,1,1,5,4,3,3,3,3,4,TRUE
369046,02-12-2022,Female,37,Connacht,Personal,TRUE,TRUE,4,4,1,2,2,3,5,4,1,FALSE
83777,29-09-2022,Male,,Munster,Business,TRUE,FALSE,3,1,1,5,4,5,4,5,5,TRUE
158969,27-05-2022,Male,69,Leinster,Personal,TRUE,FALSE,2,2,1,5,4,4,4,4,5,TRUE
262878,16-07-2021,Male,20,Leinster,Personal,TRUE,TRUE,,2,3,1,4,2,4,3,2,FALSE
188638,27-05-2022,Male,47,Leinster,Business,TRUE,FALSE,2,1,2,4,3,3,4,5,2,FALSE
288260,28-03-2021,Female,,,Personal,FALSE,FALSE,2,1,3,3,2,2,2,4,1,FALSE
181987,07-07-2021,Female,56,Ulster,Personal,TRUE,FALSE,4,1,2,3,4,4,4,4,2,FALSE
85185,03-03-2021,Female,,,Personal,TRUE,TRUE,1,1,3,4,1,1,4,1,2,FALSE
292027,05-05-2021,Female,49,Connacht,Business,TRUE,FALSE,4,4,4,5,1,5,3,5,,FALSE
106496,10-11-2021,Male,45,Connacht,Business,TRUE,FALSE,3,3,3,5,5,3,5,4,1,FALSE
177476,22-12-2022,f,32,Leinster,Personal,TRUE,TRUE,1,1,1,1,2,3,2,4,2,FALSE
307447,02-11-2022,Female,56,Munster,Business,FALSE,FALSE,2,2,4,,4,4,4,4,3,TRUE
153293,14-05-2021,Female,53,,Business,TRUE,FALSE,2,1,4,2,1,,1,1,3,TRUE
135965,23-02-2021,Female,55,Munster,Business,TRUE,FALSE,4,4,5,5,,4,4,4,3,TRUE
5886,14-03-2022,,64,Munster,Business-Plus,TRUE,FALSE,4,4,4,4,4,5,3,,,TRUE
334510,18-02-2022,Female,42,Connacht,Business,TRUE,FALSE,2,2,1,4,2,,3,3,2,FALSE
38457,17-07-2021,Male,21,Leinster,Personal,TRUE,TRUE,4,2,2,,3,1,,5,,FALSE
320447,26-09-2021,Male,34,Connacht,Business,FALSE,FALSE,3,2,2,1,2,3,5,5,,FALSE
209820,11-06-2022,Male,25,,Personal,TRUE,TRUE,4,4,4,3,2,1,3,3,4,FALSE
358788,25-05-2021,Male,48,Munster,Business,FALSE,FALSE,3,3,4,4,2,2,2,2,1,FALSE
287994,28-07-2021,Male,36,Munster,Personal,TRUE,TRUE,2,2,2,2,4,4,2,5,3,FALSE
199820,28-05-2022,Female,51,Connacht,Business,FALSE,TRUE,2,2,1,4,2,2,2,2,3,FALSE
12481,09-10-2021,Male,47,Leinster,Business,TRUE,FALSE,3,2,5,5,4,3,4,2,4,TRUE
338435,04-12-2021,Not specified,44,Leinster,Business,TRUE,FALSE,4,4,4,5,2,4,3,3,2,FALSE
26651,03-04-2021,f,52,Leinster,Business,TRUE,FALSE,2,1,4,4,3,3,3,3,3,TRUE
379139,01-03-2022,Female,47,Munster,Business,TRUE,TRUE,3,3,3,4,5,2,4,,4,FALSE
297348,21-05-2021,Male,25,Connacht,Business-Plus,TRUE,TRUE,1,1,1,4,2,1,4,4,5,FALSE
153528,04-03-2022,Male,30,Ulster,Personal,TRUE,TRUE,1,2,2,2,1,2,2,1,1,FALSE
235869,24-08-2022,Female,36,Munster,Business,TRUE,FALSE,3,4,3,4,4,4,2,3,2,FALSE
115880,23-04-2022,Female,61,Ulster,Personal,FALSE,TRUE,3,3,2,4,2,2,,2,,FALSE
698,31-01-2022,Male,26,Munster,Personal,TRUE,TRUE,3,1,4,4,2,,3,4,1,FALSE
41423,28-06-2022,Female,,Leinster,Personal,TRUE,FALSE,5,5,5,4,3,2,4,5,5,TRUE
293168,21-04-2021,Male,57,Connacht,Business,TRUE,FALSE,1,1,5,2,5,5,5,5,5,TRUE
43912,13-11-2021,,32,,Business,TRUE,TRUE,2,2,3,3,4,,4,4,4,FALSE
368702,25-03-2021,Female,47,Leinster,Business,TRUE,FALSE,3,3,4,4,5,5,3,5,,TRUE
82111,15-01-2022,Male,60,Leinster,Personal,TRUE,FALSE,4,4,4,3,4,1,1,1,4,TRUE
138892,07-05-2022,Female,50,,Business,TRUE,FALSE,3,3,3,4,3,2,3,3,4,FALSE
209443,17-01-2022,Male,43,Leinster,Business,FALSE,TRUE,2,1,1,2,,5,4,4,2,TRUE
58157,25-11-2021,Female,75,Munster,Personal,FALSE,TRUE,4,3,3,4,1,4,5,2,1,FALSE
81147,25-01-2022,Male,40,Leinster,Personal,TRUE,TRUE,4,2,4,2,3,1,,4,3,TRUE
148184,04-08-2021,Male,,Munster,Business-Plus,TRUE,FALSE,4,3,4,4,4,2,3,3,4,FALSE
199626,23-03-2022,Male,61,Connacht,Personal,TRUE,FALSE,2,4,2,3,3,2,3,2,3,FALSE
186866,20-02-2021,Male,31,Leinster,Personal,TRUE,FALSE,2,3,2,3,2,1,3,3,,FALSE
199184,06-09-2022,,46,,Business,TRUE,FALSE,1,2,4,3,3,2,1,,3,FALSE
148931,09-07-2022,Male,56,Leinster,Business,TRUE,FALSE,1,3,5,4,2,4,4,4,4,TRUE
22826,26-09-2021,Male,59,Ulster,Business-Plus,TRUE,FALSE,2,1,3,3,4,5,5,5,3,TRUE
285996,10-04-2022,Female,36,Leinster,Business,TRUE,FALSE,2,2,2,2,2,2,3,2,2,FALSE
71834,12-02-2021,Female,47,Munster,Business-Plus,TRUE,FALSE,2,5,2,2,2,2,3,,2,FALSE
62413,20-01-2022,Female,72,Leinster,Personal,FALSE,TRUE,2,2,4,,4,4,4,,5,FALSE
364748,17-12-2021,,43,Leinster,Business,TRUE,FALSE,5,2,5,5,4,4,4,4,5,TRUE
315806,15-11-2021,,50,Munster,Business,TRUE,FALSE,3,1,3,,4,4,4,4,,TRUE
173706,04-05-2022,Female,70,Connacht,Business,TRUE,FALSE,3,2,2,2,3,3,3,3,1,FALSE
87367,22-05-2022,Not specified,34,,Personal,TRUE,TRUE,1,5,5,2,3,3,5,2,,TRUE
335088,18-12-2022,Female,61,Munster,Personal,FALSE,FALSE,4,2,4,4,4,4,4,,2,TRUE
224871,06-07-2022,Female,27,Leinster,Personal,TRUE,FALSE,3,3,3,5,5,3,1,1,5,FALSE
123787,16-04-2021,Male,23,Connacht,Personal,TRUE,TRUE,2,2,2,4,5,5,4,4,1,FALSE
38640,14-06-2021,Male,58,Connacht,Personal,FALSE,TRUE,4,3,3,2,3,3,3,1,2,TRUE
262809,21-12-2021,Female,56,Leinster,Personal,TRUE,FALSE,5,4,5,4,5,2,5,1,4,TRUE
282842,29-10-2021,,55,Leinster,Personal,FALSE,TRUE,2,1,4,3,1,3,1,2,2,FALSE
318827,19-04-2021,m,40,Leinster,Personal,TRUE,TRUE,5,5,5,4,3,3,3,4,5,TRUE
189297,21-10-2022,f,71,Connacht,Business,FALSE,FALSE,4,5,3,3,4,4,4,4,,FALSE
22749,20-12-2022,Female,50,Munster,Personal,TRUE,TRUE,3,3,3,4,3,3,3,3,4,FALSE
36801,07-11-2021,Female,44,Munster,Personal,TRUE,FALSE,3,3,3,1,1,1,3,4,1,FALSE
184261,27-06-2022,,56,Munster,Business,FALSE,FALSE,2,5,5,4,5,5,5,,5,TRUE
321095,22-02-2021,,56,Connacht,Personal,TRUE,FALSE,4,4,4,5,4,4,2,3,5,FALSE
199548,04-11-2022,Female,,Ulster,Business,FALSE,FALSE,2,3,2,2,4,2,4,1,,FALSE
78805,27-06-2021,Female,35,Leinster,Business,TRUE,FALSE,3,5,1,5,5,5,5,5,5,TRUE
32253,27-03-2022,Male,45,Ulster,Business,TRUE,FALSE,2,1,5,5,4,1,4,4,5,TRUE
70598,10-07-2022,Female,40,,Personal,TRUE,TRUE,1,1,1,2,2,3,4,4,,FALSE
338670,22-02-2021,f,,Leinster,Personal,FALSE,TRUE,2,1,4,3,3,3,3,1,2,FALSE
95045,09-07-2021,Female,60,Leinster,Personal,TRUE,FALSE,3,4,5,4,2,2,2,2,5,TRUE
63600,05-09-2021,Male,18,Leinster,Business,TRUE,FALSE,5,5,4,2,2,4,1,5,3,TRUE
183297,31-03-2022,Male,51,Connacht,Business,TRUE,FALSE,2,4,4,2,1,2,2,2,2,FALSE
171523,18-02-2022,Male,35,Leinster,Business,TRUE,FALSE,2,2,3,2,3,4,5,5,,TRUE
56156,17-11-2022,Female,78,Leinster,Personal,FALSE,TRUE,3,4,1,1,2,4,2,5,2,FALSE
152400,21-09-2021,Male,75,Leinster,Personal,TRUE,TRUE,2,2,3,3,1,4,5,4,1,FALSE
386470,13-04-2022,Male,62,Munster,Personal,TRUE,TRUE,3,2,,3,5,5,4,5,2,FALSE
122424,27-02-2021,Female,32,Leinster,Business,TRUE,FALSE,5,5,5,1,1,3,5,4,1,TRUE
128750,01-05-2021,Female,32,Ulster,Personal,TRUE,TRUE,4,4,4,2,3,4,3,1,3,FALSE
381907,27-11-2021,Male,52,Ulster,Business,TRUE,FALSE,1,1,4,5,4,4,3,,3,TRUE
120570,16-07-2022,Male,65,Connacht,Business,FALSE,FALSE,3,2,3,5,4,4,4,,4,TRUE
252263,19-01-2021,Not specified,60,Leinster,Personal,TRUE,FALSE,3,3,4,4,4,4,4,4,3,FALSE
373967,22-12-2021,Female,43,Leinster,Business,TRUE,FALSE,1,1,5,,5,5,5,5,,TRUE
119993,26-10-2021,Male,30,Munster,Business,TRUE,TRUE,2,2,2,4,1,5,4,,,FALSE
310725,22-12-2022,Female,21,Leinster,Personal,TRUE,TRUE,3,3,3,1,3,1,3,,3,FALSE
228999,07-06-2022,,33,Connacht,Personal,TRUE,TRUE,3,2,3,4,5,1,3,1,5,FALSE
303873,30-04-2021,Male,46,Ulster,Personal,TRUE,FALSE,3,3,3,3,2,3,3,3,1,FALSE
142478,14-02-2022,Female,62,Ulster,Personal,TRUE,TRUE,2,2,4,2,2,3,5,4,3,FALSE
284691,19-09-2022,Female,31,Munster,Business,TRUE,FALSE,1,1,1,4,1,3,2,2,4,TRUE
193952,21-11-2021,Female,41,Connacht,Business-Plus,FALSE,FALSE,2,3,3,3,3,3,4,3,3,FALSE
19674,08-11-2022,Female,32,Leinster,Personal,TRUE,FALSE,3,1,1,4,4,2,3,4,4,FALSE
251819,13-12-2022,Male,51,Ulster,Personal,TRUE,TRUE,3,3,3,,5,4,3,5,5,FALSE
290036,18-06-2022,Female,34,Munster,Business,TRUE,FALSE,2,2,2,4,3,3,5,5,3,FALSE
293538,24-02-2022,Not specified,66,,Business,FALSE,FALSE,5,5,4,4,5,3,5,5,1,TRUE
252861,28-03-2022,,19,Munster,Personal,TRUE,TRUE,3,4,4,3,3,5,1,4,,FALSE
222850,10-07-2021,Female,,Munster,Business,TRUE,FALSE,4,4,3,4,5,5,5,5,4,TRUE
85921,08-01-2022,,29,Connacht,Business,TRUE,FALSE,1,5,1,1,,4,4,2,1,FALSE
363424,03-02-2022,Male,55,Leinster,Business,TRUE,FALSE,2,4,4,5,4,4,4,4,1,TRUE
354159,26-04-2021,Not specified,,Munster,Business,TRUE,FALSE,4,3,1,4,4,4,4,4,2,TRUE
77595,13-03-2022,Female,32,Leinster,Business,TRUE,FALSE,5,3,5,5,5,4,4,3,4,TRUE
205318,05-07-2021,Male,50,Leinster,Business,TRUE,FALSE,2,2,4,4,4,4,2,4,1,TRUE
285761,16-12-2022,,46,Connacht,Business,TRUE,FALSE,2,5,4,3,2,2,2,4,1,FALSE
308151,19-12-2022,Not specified,44,Munster,Business,TRUE,FALSE,2,3,,5,2,5,5,4,2,TRUE
279317,15-08-2022,Male,36,,Personal,TRUE,FALSE,1,4,4,4,1,4,1,3,4,TRUE
368391,27-09-2021,,52,Leinster,Business,TRUE,FALSE,4,4,3,4,4,4,,4,1,TRUE
174349,30-05-2021,Female,43,Leinster,Business,TRUE,FALSE,3,4,1,1,4,4,4,,3,TRUE
280949,12-03-2021,Female,31,Munster,Personal,TRUE,FALSE,1,3,4,3,1,1,3,3,1,FALSE
179657,27-06-2021,Male,36,Munster,Business,TRUE,FALSE,,2,5,5,5,,5,5,2,TRUE
173401,12-01-2021,Male,45,,Business,FALSE,FALSE,3,2,2,5,3,3,3,3,1,TRUE
219128,21-04-2021,Female,28,Connacht,Personal,FALSE,TRUE,2,2,2,1,2,4,1,5,2,FALSE
175590,29-07-2021,Female,57,Munster,Personal,TRUE,TRUE,4,3,2,4,2,1,1,1,2,TRUE
60001,09-05-2022,Female,30,Leinster,Business,TRUE,FALSE,4,4,3,5,2,1,5,4,5,TRUE
322418,05-06-2022,Female,54,Munster,Personal,TRUE,TRUE,4,4,3,3,2,2,2,4,3,FALSE
103509,27-07-2021,Female,37,Leinster,Business,TRUE,FALSE,5,5,2,2,3,5,2,2,2,TRUE
300356,16-02-2022,Female,37,Leinster,Business,TRUE,FALSE,2,4,4,5,5,1,2,3,5,FALSE
284289,17-05-2022,Male,43,Munster,Business,TRUE,FALSE,2,2,3,3,2,2,2,2,1,FALSE
119178,27-10-2021,m,76,Leinster,Business,TRUE,FALSE,5,1,4,4,5,5,5,5,5,TRUE
206537,11-07-2022,Male,58,Ulster,Personal,TRUE,FALSE,2,2,4,5,3,4,3,4,3,TRUE
194351,15-12-2022,Male,,Munster,Personal,TRUE,TRUE,5,2,5,4,,1,2,2,3,TRUE
140584,10-11-2022,Not specified,81,Leinster,Business-Plus,TRUE,FALSE,2,2,1,,4,4,4,,5,TRUE
147460,08-06-2022,Female,55,Leinster,Business,TRUE,FALSE,2,2,3,,2,,1,2,1,FALSE
119540,31-08-2021,Male,,Munster,Business,TRUE,FALSE,3,3,3,3,1,,,3,4,FALSE
330722,02-11-2021,Female,70,Munster,Personal,TRUE,TRUE,2,2,3,3,4,4,3,,3,FALSE
70903,13-04-2022,Female,19,Munster,Personal,TRUE,FALSE,4,4,4,3,3,,3,4,3,TRUE
284654,10-12-2022,m,26,Ulster,Personal,TRUE,TRUE,2,2,2,1,2,,4,4,2,FALSE
281925,14-07-2022,Female,56,Leinster,Business,TRUE,FALSE,1,1,4,3,4,4,4,4,,TRUE
322773,11-07-2021,Female,57,Ulster,Personal,TRUE,FALSE,1,4,5,5,3,1,5,5,5,TRUE
43776,21-08-2022,Male,41,Leinster,Business,TRUE,FALSE,,3,4,3,4,4,1,,3,TRUE
42776,19-12-2022,Female,44,Munster,Business,TRUE,FALSE,1,1,2,,3,4,4,3,3,FALSE
36545,27-10-2022,Female,37,Munster,Personal,TRUE,TRUE,3,3,2,3,4,2,3,2,4,TRUE
146918,02-12-2021,Male,54,Leinster,Business,TRUE,FALSE,4,3,5,5,5,5,5,5,4,TRUE
3792,08-07-2022,Not specified,32,Leinster,Business,TRUE,FALSE,1,3,3,4,4,3,4,5,4,FALSE
193310,08-12-2021,,67,Munster,Personal,TRUE,TRUE,2,2,2,2,3,3,3,3,3,FALSE
317894,06-12-2021,f,44,Leinster,Business,TRUE,FALSE,4,4,4,3,3,4,4,4,3,TRUE
87973,10-03-2021,Male,57,Leinster,Business,FALSE,FALSE,1,1,4,5,2,2,,2,1,TRUE
121187,30-06-2021,,31,Ulster,Personal,TRUE,FALSE,1,1,1,3,1,4,,1,1,FALSE
213995,04-04-2022,m,,,Business,FALSE,FALSE,2,2,5,4,3,2,,4,5,TRUE
249108,11-10-2021,Male,23,Munster,Personal,TRUE,TRUE,1,1,1,3,3,2,4,4,3,FALSE
294082,06-08-2022,Male,29,Munster,Personal,TRUE,FALSE,3,2,3,4,3,5,5,4,3,TRUE
159414,11-04-2022,Male,,Leinster,Personal,TRUE,FALSE,1,5,5,3,4,2,4,,,TRUE
334781,08-10-2021,Female,52,Connacht,Personal,FALSE,FALSE,3,2,3,5,5,,3,3,5,FALSE
326587,07-03-2021,Female,20,Ulster,Personal,TRUE,TRUE,3,3,3,3,1,5,,4,1,FALSE
267452,26-01-2021,,,Leinster,Business,TRUE,FALSE,5,5,5,5,5,4,5,2,5,TRUE
58028,29-09-2021,Male,28,Leinster,Personal,TRUE,FALSE,3,1,1,,3,2,,3,,FALSE
260934,19-10-2022,Male,62,Munster,Business,TRUE,FALSE,3,3,4,4,5,5,5,5,3,TRUE
16977,09-02-2022,Female,72,Ulster,Personal,TRUE,TRUE,3,3,4,3,2,,2,2,4,FALSE
102062,23-03-2021,Female,23,,Personal,FALSE,TRUE,3,5,5,,5,,5,4,5,TRUE
233870,10-02-2022,f,50,Leinster,Personal,TRUE,TRUE,,4,2,2,2,2,3,2,2,FALSE
120356,06-01-2022,Female,,Leinster,Business,TRUE,FALSE,2,2,5,5,5,3,4,5,3,TRUE
251419,11-06-2022,Male,60,Munster,Business,TRUE,FALSE,3,3,4,5,4,4,4,4,3,TRUE
33016,18-12-2021,,59,Leinster,Personal,TRUE,FALSE,4,1,4,4,1,4,3,3,4,FALSE
188926,20-10-2022,Male,53,Leinster,Business,FALSE,FALSE,1,4,5,,5,5,5,5,3,TRUE
217897,10-05-2022,Female,63,Leinster,Personal,FALSE,TRUE,1,1,2,2,3,,3,3,2,FALSE
31160,16-11-2022,Male,34,,Business,FALSE,FALSE,3,2,3,,3,1,4,4,,FALSE
57751,04-10-2022,Female,47,Ulster,Business,FALSE,FALSE,2,4,2,5,5,3,5,5,3,FALSE
7337,30-11-2021,Female,46,Leinster,Business,FALSE,TRUE,3,3,4,1,2,2,1,2,5,FALSE
202280,27-10-2021,Female,34,Leinster,Business,FALSE,TRUE,2,4,3,2,4,3,2,2,2,FALSE
7623,29-04-2021,Female,21,Munster,Personal,TRUE,TRUE,1,1,4,3,2,4,1,3,2,FALSE
117982,12-06-2021,Male,62,Leinster,Personal,TRUE,FALSE,4,3,4,1,1,,3,5,1,TRUE
365234,01-08-2022,Female,79,Leinster,Business,TRUE,FALSE,2,3,3,4,2,2,2,2,3,FALSE
297892,10-05-2021,Male,,Munster,Business,TRUE,FALSE,5,,5,5,2,2,2,2,5,TRUE
256565,28-04-2021,Male,27,Connacht,Personal,TRUE,FALSE,3,3,3,4,3,5,2,4,1,FALSE
321765,17-08-2021,Male,37,Munster,Business,TRUE,FALSE,4,2,4,4,2,5,3,1,2,FALSE
67722,25-03-2021,Male,73,Connacht,Business-Plus,TRUE,TRUE,3,3,3,3,4,4,3,2,4,FALSE
388050,17-03-2021,Female,60,Leinster,Personal,TRUE,TRUE,2,3,1,2,3,2,3,4,3,FALSE
288800,26-02-2022,Female,,Leinster,Personal,TRUE,TRUE,3,2,3,1,2,2,2,4,2,FALSE
143575,02-04-2022,Not specified,57,Leinster,Personal,FALSE,TRUE,3,3,5,3,3,3,3,3,5,FALSE
265952,08-09-2022,,45,Leinster,Business,TRUE,FALSE,3,2,5,5,3,,5,5,,TRUE
156008,24-11-2022,Male,19,Leinster,Personal,TRUE,TRUE,2,2,2,3,1,4,4,4,1,FALSE
315887,18-03-2021,,33,Leinster,Business,TRUE,FALSE,3,2,3,2,2,5,5,5,1,FALSE
184342,16-12-2021,Female,,Leinster,Business,TRUE,FALSE,4,4,2,4,4,1,,2,4,TRUE
252966,06-02-2021,,36,Connacht,Business,TRUE,FALSE,1,3,1,3,5,4,3,1,3,TRUE
15863,06-07-2021,Male,39,Leinster,Business,TRUE,FALSE,2,3,1,5,5,4,5,5,2,TRUE
202666,02-05-2022,Male,50,Ulster,Business,TRUE,TRUE,3,3,3,2,3,1,4,4,,FALSE
347312,23-05-2021,Male,51,Munster,Business,FALSE,FALSE,2,4,4,2,5,2,3,3,,TRUE
85471,04-07-2021,Male,60,Leinster,Business,TRUE,FALSE,2,2,4,4,5,5,5,5,5,TRUE
2762,12-02-2022,Male,64,Munster,Personal,FALSE,TRUE,4,3,4,3,2,2,2,2,,FALSE
43466,22-02-2022,Male,36,Munster,Business,TRUE,FALSE,3,2,2,5,5,,3,3,5,FALSE
3923,20-07-2022,m,40,Leinster,Business,TRUE,TRUE,2,3,3,4,5,4,2,5,5,FALSE
85592,03-04-2022,Female,,Munster,Personal,TRUE,FALSE,2,5,4,5,4,4,4,4,3,TRUE
385437,17-09-2022,Male,60,Leinster,Personal,TRUE,TRUE,3,2,2,4,4,4,4,4,3,FALSE
80025,21-05-2021,Female,59,,Personal,TRUE,TRUE,3,2,5,2,3,3,3,3,3,FALSE
268909,12-08-2021,Male,46,Leinster,Business,FALSE,FALSE,4,4,5,5,5,5,1,,2,TRUE
111988,26-07-2021,Female,,Munster,Personal,TRUE,FALSE,3,3,3,3,1,2,4,1,1,FALSE
354386,20-02-2021,Not specified,,Leinster,Business,TRUE,FALSE,3,3,5,5,1,4,4,4,1,TRUE
274447,13-07-2021,f,,Ulster,Business-Plus,TRUE,TRUE,1,1,1,4,1,4,4,3,2,FALSE
44472,07-12-2021,Female,77,Munster,Personal,TRUE,FALSE,3,1,4,2,3,3,3,3,2,FALSE
87179,15-12-2022,,48,Leinster,Business,TRUE,FALSE,5,5,4,5,5,5,2,5,3,TRUE
238652,30-11-2022,Male,74,Munster,Personal,FALSE,FALSE,2,2,2,2,3,2,3,,2,FALSE
17664,13-12-2022,f,35,Leinster,Personal,TRUE,TRUE,4,4,2,3,4,1,,3,4,FALSE
210605,12-12-2021,Female,63,,Personal,TRUE,TRUE,2,2,3,3,2,4,5,2,1,FALSE
265297,11-03-2022,Female,49,Munster,Business,TRUE,FALSE,,5,5,2,5,5,5,,3,TRUE
313281,07-12-2021,Male,66,Connacht,Business,FALSE,FALSE,1,1,5,5,4,2,4,4,3,TRUE
171167,03-09-2021,Female,50,Connacht,Business,TRUE,FALSE,5,5,5,4,2,5,5,5,,TRUE
301942,18-08-2022,Male,55,Ulster,Personal,FALSE,FALSE,2,2,1,2,2,2,3,3,2,FALSE
121257,05-07-2021,Male,,Leinster,Personal,TRUE,FALSE,2,2,2,2,2,4,4,3,,FALSE
364430,09-03-2021,Not specified,44,Ulster,Personal,TRUE,FALSE,4,1,4,1,4,2,4,3,4,TRUE
94786,24-07-2022,Male,58,Leinster,Business,FALSE,FALSE,3,1,3,4,3,3,3,3,3,FALSE
209400,25-09-2021,Male,53,Leinster,Personal,TRUE,FALSE,4,4,4,4,4,3,4,4,4,FALSE
140676,28-02-2021,Not specified,,Leinster,Personal,TRUE,TRUE,2,3,2,,1,3,5,4,1,FALSE
139852,08-05-2021,Male,39,Munster,Business,TRUE,TRUE,1,1,1,3,4,3,3,3,4,FALSE
41046,18-05-2021,Male,51,Leinster,Business,TRUE,FALSE,1,2,3,3,2,3,1,3,,FALSE
55101,05-02-2021,,59,Leinster,Personal,TRUE,TRUE,2,2,4,2,4,5,3,3,1,FALSE
105134,14-11-2021,Male,45,Leinster,Personal,TRUE,FALSE,2,2,2,4,1,1,3,3,,FALSE
116191,24-07-2022,Male,66,Munster,Business,TRUE,FALSE,5,5,1,4,4,4,4,3,5,TRUE
386523,09-09-2021,Male,52,Leinster,Business,TRUE,FALSE,4,4,4,5,5,5,5,5,,TRUE
291617,10-02-2022,f,62,Munster,Personal,FALSE,TRUE,3,3,3,3,2,4,3,4,4,FALSE
11762,15-11-2021,Male,47,Munster,Personal,FALSE,TRUE,4,4,4,1,2,2,3,4,2,FALSE
97216,05-03-2021,Male,41,Leinster,Personal,TRUE,FALSE,2,1,2,2,2,1,4,3,2,FALSE
139994,22-12-2022,Unspecified,30,Leinster,Personal,TRUE,FALSE,1,1,1,2,4,5,4,,,FALSE
64267,01-04-2021,Not specified,64,Munster,Personal,FALSE,TRUE,3,3,3,3,5,3,5,5,4,FALSE
101484,16-08-2022,,,Munster,Business,TRUE,FALSE,1,4,2,4,4,4,1,3,4,FALSE
48578,06-02-2021,Female,64,,Personal,TRUE,TRUE,3,1,3,3,1,4,1,4,,FALSE
362422,24-08-2021,Not specified,70,Munster,Personal,TRUE,TRUE,2,2,2,2,4,5,4,5,,FALSE
321924,03-07-2022,Male,,Leinster,Business,TRUE,FALSE,4,4,4,2,2,5,4,5,2,TRUE
327126,24-02-2021,,45,Ulster,Business,TRUE,TRUE,2,2,4,4,5,,3,5,3,FALSE
306887,24-06-2022,Male,59,Munster,Business-Plus,FALSE,TRUE,2,2,2,,1,3,4,4,2,FALSE
89417,28-05-2021,Not specified,30,Connacht,Business,TRUE,FALSE,3,3,3,,1,1,,4,1,FALSE
255395,13-06-2022,Male,24,Munster,Personal,TRUE,FALSE,2,1,2,1,4,4,2,2,5,FALSE
225828,22-02-2022,f,58,,Business,TRUE,FALSE,3,3,4,4,5,,5,5,,TRUE
347087,20-03-2021,Male,45,Leinster,Business,TRUE,FALSE,3,3,4,4,5,5,5,5,4,TRUE
22597,14-10-2022,Male,57,Leinster,Personal,TRUE,FALSE,1,1,1,,4,1,3,3,3,FALSE
80533,10-04-2022,Male,59,Ulster,Personal,TRUE,FALSE,4,3,5,4,4,4,,4,5,TRUE
9405,02-04-2021,Female,31,Munster,Personal,TRUE,TRUE,2,4,4,2,1,5,5,4,,TRUE
70683,05-02-2021,Male,67,Connacht,Personal,TRUE,FALSE,2,2,5,4,4,4,4,,4,TRUE
103824,27-04-2022,Female,37,Leinster,Personal,TRUE,TRUE,3,3,3,4,1,1,4,4,1,FALSE
328077,13-03-2021,Male,27,Leinster,Personal,TRUE,TRUE,3,3,5,4,2,1,4,1,,FALSE
213910,13-05-2022,Female,45,Leinster,Business,TRUE,FALSE,4,3,2,3,2,2,2,2,4,FALSE
269104,21-05-2021,Male,,Leinster,Business,TRUE,FALSE,1,2,4,,4,1,4,3,4,TRUE
58923,29-09-2021,Female,64,Ulster,Personal,FALSE,TRUE,1,4,1,3,1,4,5,,,FALSE
224951,28-06-2021,,33,Leinster,Personal,TRUE,TRUE,,4,3,3,2,1,3,3,2,FALSE
13728,15-08-2022,Male,,Leinster,Business,TRUE,FALSE,4,2,3,2,3,3,3,,3,FALSE
381757,22-07-2021,Female,56,Leinster,Personal,TRUE,FALSE,2,2,2,1,2,2,2,4,2,FALSE
64906,19-11-2022,Female,,,Business,FALSE,FALSE,,3,4,3,2,2,4,2,4,TRUE
76204,29-05-2021,,,Leinster,Personal,TRUE,FALSE,4,1,4,4,2,2,1,2,2,FALSE
66109,01-05-2021,Female,32,Ulster,Business,TRUE,FALSE,2,5,2,2,2,1,1,2,2,FALSE
57835,29-08-2021,Female,64,Munster,Personal,TRUE,TRUE,2,2,2,3,4,2,4,4,4,FALSE
333742,08-10-2021,Male,57,Munster,Business,TRUE,FALSE,3,3,5,5,5,5,,5,,TRUE
64218,24-05-2021,Male,48,,Personal,TRUE,FALSE,4,4,2,2,2,,4,4,2,FALSE
24438,10-02-2022,Not specified,72,Munster,Personal,TRUE,TRUE,2,2,3,4,2,2,2,2,3,FALSE
143378,10-12-2021,Male,46,Leinster,Business,TRUE,FALSE,2,2,2,,1,3,4,4,1,FALSE
25273,26-05-2022,Male,34,Connacht,Business,TRUE,FALSE,1,5,2,,4,5,2,2,,FALSE
106110,17-09-2021,Female,69,Connacht,Personal,TRUE,TRUE,1,4,2,1,2,4,4,4,2,FALSE
360963,02-09-2021,Female,64,Leinster,Business,TRUE,FALSE,4,4,3,4,4,4,4,,1,FALSE
184086,13-06-2021,f,,Leinster,Business,TRUE,FALSE,4,4,4,5,4,4,4,4,3,TRUE
